ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01
630357,92.3782,100.834,100.8947,104.3607,102.9872,102.9675,103.1845,103.4315,102.9909,101.2228,97.7276,100.1962,101.3802919,100.1546,110.7237,110.8293,112.6333,112.8113,114.4151,117.1491,117.914,115.5068,120.1056,129.9704,101.7702492,110.5285,110.8047,110.3276,111.976,114.8593,116.0106,114.9469,114.8861,113.6699,113.5563,112.2753,101.3575559,99.8767,99.8906,100.5922,99.8788,99.7092,101.6493,101.2365,104.1201,102.6359,102.365,102.6899,95.75673947,100.2208,106.2217,100.2653,100.3105,105.714,105.8353,104.5237,105.8017,105.6161,106.5785,111.4972,103.9001876
630359,104.6609,100.2899,100.549,101.3784,98.5269,97.5565,100.1557,101.3645,102.0981,102.1605,100.4229,102.2873,98.87239178,99.4596,100.0873,100.1697,104.5875,104.762,104.9448,105.1422,104.1989,104.4537,104.5351,104.8815,100.8383747,100.2428,100.2494,100.2066,101.4876,101.4505,101.8784,102.0506,102.4825,104.6355,106.5213,107.7195,100.7976272,100.0581,100.06,100.3537,100.3513,101.0194,101.7988,101.5447,102.0214,102.9282,102.5766,105.5276,101.6548277,100.6851,101.3444,101.787,102.0043,102.8841,103.1658,103.288,103.5025,103.8613,103.6295,106.2496,101.0874394
630365,94.0116,97.0297,98.3883,106.4582,99.4428,98.0221,92.6008,99.4705,98.1348,95.1507,94.0459,92.9844,106.6546647,95.4932,92.9559,92.6434,92.4163,90.4979,90.0486,92.6219,92.9384,90.9826,91.9299,93.5072,99.36603812,98.2138,100.3381,96.9203,100.6589,98.3833,98.1636,97.6436,99.3203,94.175,101.6781,99.7469,99.68861188,93.9919,95.2422,96.8004,96.658,96.6444,93.8545,100.2807,103.6018,100.2648,100.6183,100.0716,100.937129,95.508,95.5567,98.6222,97.4214,95.1336,100.1754,97.0467,97.4139,96.3159,96.4359,95.2099,106.9766904
630368,102.4163,96.8416,98.4571,96.247,98.9888,96.5024,97.5643,96.8772,97.5065,96.9226,95.0359,93.9444,94.42127471,102.9938,103.4363,98.7001,103.7153,100.2833,102.9063,104.9411,106.4519,106.6177,105.4412,106.3835,98.55353509,103.8899,107.1834,105.6809,105.6436,106.9979,109.4968,110.1643,110.3012,112.0241,113.844,111.0724,98.43381434,104.9196,105.4188,104.1155,106.6507,105.5875,106.4362,108.394,106.6565,104.4533,105.0803,103.0758,98.48461035,100.418,103.8631,102.5626,102.9212,101.9671,103.4332,104.7226,102.6906,101.6302,99.0894,99.5826,101.0882423
630369,84.9055,99.2251,105.9146,112.7598,107.312,107.0857,118.4829,113.7482,112.8714,113.6607,115.8161,115.9381,102.5688708,98.9625,108.1312,112.2052,123.0619,119.3345,122.9995,123.1122,123.829,123.2388,125.247,125.7287,99.90081819,104.1852,104.6686,99.376,94.8035,93.703,85.7771,83.3494,83.5288,83.2068,84.6852,82.3423,102.6519784,101.2272,117.2609,119.8657,116.6031,116.4566,113.8181,107.6943,108.7183,107.857,108.0078,106.6395,101.1860521,98.9149,106.9696,104.2575,99.3875,98.5014,96.9963,95.4529,96.1067,96.8151,97.3176,96.3488,103.2107302
630371,89.6164,106.2209,106.2027,104.4471,106.2926,104.2155,106.2836,106.7974,102.5653,104.5269,102.9712,99.4183,100.7324607,100.9062,99.3194,98.9466,96.2878,98.2258,98.2608,99.6922,99.8474,96.2036,98.2381,97.1679,101.0317193,100.1323,98.1948,99.3932,100.6182,97.8547,99.2022,97.0722,99.8384,100.132,98.8434,100.0301,95.2282363,104.1531,102.9597,104.1975,101.6456,104.3486,95.8213,95.4451,97.9485,99.1268,102.1909,95.815,100.7825497,100.2643,99.1708,97.0766,101.332,94.9573,97.6643,97.0831,99.0892,103.9779,103.9524,98.8205,105.3328004
630372,96.2154,79.349,91.4914,71.5342,76.1445,71.5303,76.2661,75.6926,61.7166,107.2458,89.4905,124.9351,97.06735737,88.1211,94.8697,66.7967,92.8599,79.3596,89.7769,82.6661,91.3005,82.1245,119.4297,99.5776,100.304687,83.9298,84.408,105.5594,80.6831,63.5403,92.478,81.5259,74.9617,98.3197,88.8277,88.9644,107.6176538,94.8648,116.1645,107.2143,109.5165,106.7784,94.8892,96.2861,119.5523,122.7597,94.3348,100.7906,118.3281973,96.1023,87.9172,64.3072,100.5264,64.1612,80.8899,91.3651,78.6363,93.9967,113.2258,94.137,104.4134612
630373,102.5421,99.8837,99.6215,105.8452,103.6493,109.0151,105.6589,100.8806,101.9919,101.8567,112.6531,113.6454,102.1953374,92.7834,83.6826,84.0383,86.9209,85.6561,86.0045,86.0346,85.4969,84.6151,83.233,84.6146,101.3310942,106.7657,99.4355,98.4828,98.2335,98.6926,100.6096,101.7999,97.5346,99.4408,101.0445,97.0431,106.2790657,99.4164,99.8787,97.6055,98.3062,97.9852,96.9984,98.3009,99.4818,99.887,97.2765,96.9212,103.4290743,99.8703,99.7318,98.6277,98.1145,98.232,97.0592,98.0941,97.8311,97.741,97.6912,96.7188,105.4365852
630374,100.8465,103.6698,101.7634,103.8064,103.1746,103.7886,102.5223,99.2556,99.3461,100.8134,104.3392,102.2764,113.8666398,93.2219,93.4275,93.9656,96.2653,94.0336,95.1485,98.5124,101.5402,101.6243,101.6742,100.3943,103.7226217,103.8508,99.1585,96.6879,97.9514,95.062,98.8524,102.305,97.5948,96.4795,99.8283,96.9289,103.1796502,100.7598,96.4869,96.8128,97.108,97.071,96.879,96.3211,96.0095,95.6828,96.6685,93.0453,104.7096414,98.0466,99.7307,100.2066,100.1394,98.7449,96.6722,96.0187,99.462,98.9482,98.9723,98.3104,102.9397704
630376,99.875,96.6667,97.1094,108.452,103.6776,98.4868,101.9911,102.3038,103.4328,102.3828,101.4239,106.5728,103.1732299,97.3577,97.4074,95.5839,94.4559,94.8835,93.8481,95.9932,100.6345,98.0741,98.4135,97.7624,104.3150536,105.0241,100.4299,101.0467,103.1881,103.2803,101.1078,103.3744,101.9522,100.6407,103.7354,100.5969,104.1699098,101.3316,101.9639,101.1392,98.365,102.2372,101.1717,95.6531,99.0602,100.094,100.9578,97.0743,103.608061,98.2337,97.0452,98.7921,98.3008,99.4488,99.2004,97.1684,97.3852,99.0567,98.8575,96.2978,101.6482204
630377,83.9614,99.6272,101.0824,94.0307,94.1239,92.4604,90.9911,90.5458,94.7002,94.849,93.6818,85.6793,112.417235,108.5313,106.5162,99.163,95.9782,87.9984,80.3587,95.5717,97.7385,83.6811,83.3339,85.4585,117.543018,109.756,96.0293,94.3687,92.0856,94.2487,96.8447,99.1682,96.0413,93.6287,93.7041,89.1585,106.6167556,98.773,102.9039,102.5239,98.3541,102.5183,97.9881,97.9845,96.511,94.3738,98.7493,90.6027,110.6284912,102.9792,101.7976,104.4571,103.2392,96.3341,90.578,90.6794,96.099,86.39,82.4988,83.3245,115.0149116
630378,,102.269,97.9419,100.3088,100.1264,100.2347,100.2347,95.9402,96.9494,93.3535,93.3354,87.1725,103.4803407,85.2633,87.0879,85.4292,84.9133,88.4375,86.3571,88.8439,86.0747,86.1013,88.7261,90.6104,100.2219392,98.3517,98.4856,99.6732,99.6732,96.7004,95.6819,92.6143,92.2765,92.0906,97.0905,97.5221,100.3457678,106.2816,107.8136,108.7886,107.4541,105.6805,106.9729,108.8981,113.1747,112.1786,111.5985,112.2413,103.4366138,100,100,100,105.9463,96.4114,101.3378,98.5179,102.1159,101.6013,104.9087,103.5083,103.5502467
630379,,91.5423,104.0973,83.0769,69.3554,62.0784,97.1937,80.5448,83.6087,90.75,112.1989,104.6247,114.770126,80.965,105.4188,61.6649,67.265,64.339,57.0605,80.208,67.681,67.1901,76.6376,104.4111,77.61502369,111.4025,125.0218,106.3003,104.3675,94.5044,71.2437,75.4449,87.8328,70.7058,86.5493,85.982,110.2116722,106.4519,115.2072,116.5464,86.4711,96.1628,67.195,63.735,90.4721,89.7614,93.6976,82.857,111.0392604,89.9209,125.4301,137.1441,74.1214,106.1701,74.0592,66.683,80.6141,105.736,120.6261,120.5991,115.373332
630380,,101.6435,93.3262,87.6137,95.6416,128.9371,136.214,99.8114,86.8638,90.1021,129.0749,123.9421,111.7011895,83.7316,103.6992,63.5091,63.3127,61.977,58.3646,74.3851,69.0517,79.7236,88.7823,94.3105,84.81918768,113.0486,123.409,106.6986,105.4989,94.3164,86.9626,92.2675,119.527,113.9644,116.259,101.6092,108.6265811,103.2758,120.381,117.8067,114.6348,104.638,121.4768,119.3519,113.5215,101.7141,101.0069,91.329,103.7600324,94.8895,114.8057,99.9219,102.0124,96.7457,89.015,93.3828,96.3195,99.3551,103.5592,94.3563,136.1084527
630381,,,,,,,,,,,,,,101.1241,96.5598,97.1244,110.2239,102.9295,103.0153,104.2762,101.9259,104.4695,105.5021,109.2158,100.0243555,105.8325,106.5932,106.7567,103.2836,105.0726,103.7554,109.0537,111.7909,110.9198,108.9963,111.8527,95.84221034,100.9337,100.5741,105.2914,105.528,108.9863,110.418,109.3502,109.6873,108.6953,104.9066,104.355,96.94331848,101.1538,102.6009,104.4649,103.971,104.4053,102.5625,104.4163,102.9478,103.3422,102.8174,103.5202,96.5111157
630382,,,,,,,,,,,,,,,,,,,,,,,,,,101.1921,100.2088,102.6388,100.9653,100.01,97.7076,97.9488,99.5149,100.9381,102.443,102.4582,101.6715109,99.951,98.9616,103.3192,100.7964,97.7197,96.6074,99.7323,101.4049,102.653,102.7525,103.3132,98.79444253,99.8413,99.3023,99.7508,99.805,100.0621,98.8959,98.4537,97.8005,98.6921,97.4022,100.7208,97.6996807
630383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1995,100.7444,100.0854,94.4171,88.455,98.9125,97.7591,98.0469,99.8431,98.6986,97.9958,99.80937959,96.5238,96.9061,96.674,95.436,95.6851,95.3869,95.5487,94.7037,94.1439,93.6142,98.112,98.12398076
630384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1783,99.8121,102.6677,102.1081,102.2239,109.9332,104.5966,106.3585,107.2554,100.0586,100.1605,99.84734501
630385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1917,100.6365,99.1498,103.0593,100.9843,101.5335,93.7298,102.2348,101.5778,103.2373,102.4832,98.94977909
630386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7045,100.6995,101.7942,101.2624,98.2289,94.8344,96.5697,99.5089,97.2044,95.6052,94.8552,102.9717928
630387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630407,105.0035,100.978,100.978,100.978,100.6888,101.6754,102.6714,104.0475,104.0475,104.0475,104.0475,104.0475,100.5468656,100,100,100,100,101.2607,101.3884,101.3884,101.7048,101.7048,101.7048,101.7048,100.202547,100,101.829,102.1362,102.1362,107.6794,108.2711,108.5783,108.5783,108.7006,108.7006,108.6898,101.2609279,102.3354,102.3354,102.3354,103.7188,107.9279,109.0642,109.0642,109.0642,109.0642,109.0642,110.0934,101.5063573,100.4825,100.4825,100.804,101.701,101.701,106.4707,106.4707,107.3677,109.1581,109.1581,109.1581,102.3980813
630408,106.6356,103.7335,104.282,104.282,104.282,104.282,106.0436,107.5144,107.5144,107.5144,107.5144,107.5144,102.2869495,100.4995,100.4995,103.1089,103.1089,105.3274,105.3274,105.3274,105.6546,105.6546,105.6546,105.6546,101.2823862,101.1618,103.0413,103.6518,104.3922,108.9301,111.3069,114.6969,114.6969,114.6969,114.6969,114.6969,101.5812982,101.6442,101.6442,103.8108,106.0443,107.896,109.8356,109.8356,109.8356,109.8356,109.8356,111.7752,101.7819695,100,100,101.9436,103.2293,103.2293,105.5169,105.5169,106.8025,106.8025,106.8025,106.8025,103.4676155
630412,103.2446,99.9467,100.1889,100.1889,99.7787,100.035,100.035,100.1725,100.1725,100.657,100.9826,101.4823,100.9837183,101.4978,101.6258,101.6782,101.4768,101.7121,101.7087,101.7087,101.7408,101.8725,101.5928,101.9941,101.0245691,104.681,106.7174,107.6189,107.58,107.8343,107.6849,108.369,109.619,109.2996,108.6331,110.3378,102.0785261,101.4694,99.5212,101.4156,103.69,101.9728,103.0653,101.6114,102.6234,99.402,103.2785,102.2225,96.87847587,99.9857,100.0927,100.5529,103.2499,100.7419,102.6639,110.081,109.8217,113.1688,115.7986,115.6597,95.79161973
630425,120.226,104.5412,105.3166,91.0837,90.4644,95.151,106.3486,97.2517,105.1301,100.6553,107.1252,98.6756,83.12054854,111.2594,128.1811,123.2527,114.7087,119.88,121.888,125.5245,127.5514,127.1272,123.3553,117.0697,100.1705821,106.4525,100.4985,92.9143,92.0828,95.7165,96.9572,92.1417,102.42,104.9267,105.346,124.3492,88.85147633,100.9489,101.5241,115.0967,120.844,115.3649,113.7986,111.3476,118.7427,122.4356,116.8362,123.5066,84.60705744,101.3113,108.1135,113.9009,114.5429,123.0027,123.5775,118.1318,117.4414,122.9204,120.3121,112.8255,92.55966071
630426,99.831,99.6836,100.1871,78.0226,88.9135,83.3025,86.5911,96.5,102.1371,100.5231,89.9606,90.0093,97.75245447,96.2942,93.6299,93.5821,104.0262,110.9456,107.0327,109.3185,110.9906,103.5414,106.3348,106.7119,103.7019302,105.7246,102.0008,98.209,104.6164,106.4161,107.4784,97.638,98.8877,101.974,102.8989,96.2164,102.8733147,101.6236,104.0171,115.5775,122.7085,116.0963,117.3779,119.3056,122.7408,126.9782,121.7166,111.5362,106.8153658,107.4529,115.9424,118.5264,114.5924,105.6475,101.7576,94.5691,102.7184,105.2291,104.2487,104.6788,100.513571
630434,101.1559,100.0742,100.2666,92.8874,90.8819,93.4503,93.5001,98.3556,99.0873,98.9737,91.2525,93.3572,100.1439632,100.4797,100.0217,99.8437,106.4118,106.6142,106.945,107.477,107.7768,108.6973,108.1776,107.9297,100.6154932,100.8106,100.6099,100.8039,101.1326,101.5841,102.0494,102.2061,102.2645,102.3235,103.0161,103.0936,100.761153,100.5778,100.1542,101.0241,101.695,102.5813,103.1346,103.7341,102.9915,106.4385,106.6939,106.9804,97.02805374,100.7952,100.495,100.6187,100.1505,102.1632,102.0943,101.5626,101.2169,101.5582,101.7176,101.9208,100.0938964
630435,103.5445,98.7905,85.9732,91.4066,95.7594,90.5591,94.521,101.1317,97.4689,92.982,91.0973,84.4745,96.07242422,101.6974,97.8149,97.9405,113.9437,118.402,128.4557,119.899,125.7576,116.695,123.2029,125.1579,94.2517412,105.2708,109.2829,105.1026,109.498,100.9573,105.8011,105.4008,111.6102,119.7397,111.3487,111.8554,101.2933663,97.424,96.3046,98.4226,98.8495,96.3933,108.855,111.6924,109.1905,116.1938,109.5505,110.2074,90.93491,118.8224,105.9176,97.4522,108.8234,120.9802,125.7649,128.2628,126.6673,130.4296,132.9653,131.0137,88.07842233
630436,101.8464,105.5754,105.5754,105.5754,105.5754,105.5754,105.5754,105.5754,105.6453,105.6453,105.6453,105.6453,100,103.8475,103.8475,105.4761,103.4298,105.6719,105.6719,107.5486,107.706,107.9243,107.8152,108.5193,103.2576694,99.834,100,103.2164,103.4851,106.4714,108.1972,110.3876,112.1806,116.4073,115.0212,114.9262,106.4656275,100,100.9991,100.9703,104.5834,104.7348,108.0405,108.5406,109.2532,108.7023,108.3661,109.3992,104.1890617,100.4746,100.4746,101.447,103.4788,104.0774,106.1499,106.1499,108.1257,109.2195,108.4903,109.5051,103.8698654
630437,99.8038,101.9823,104.4053,94.3726,91.7447,94.6277,101.8872,105.6824,106.775,104.814,96.5696,96.9576,100.0647706,103.4267,98.4219,97.0349,106.0489,105.5101,105.8219,107.8564,105.7038,105.9987,113.2755,106.1547,98.61277927,100.0314,100.4792,95.9979,99.6567,97.6934,98.7594,97.9758,98.5926,99.9269,102.9838,104.1317,99.80659108,99.9901,100.2347,100.397,100.5613,97.0288,97.8728,96.83,97.0178,99.0967,101.0783,104.0747,101.9431235,99.049,99.1147,102.6249,101.0154,102.6059,103.022,103.9799,101.6776,98.0706,98.1153,99.3652,101.6229022
630438,105.2528,123.1323,131.3257,99.0286,96.2965,101.8016,101.9944,98.9513,116.7201,100.7793,81.5329,84.2082,110.3567111,128.9905,110.3661,112.1756,88.0192,104.2384,112.9499,126.7301,135.6503,122.7534,108.6975,120.4267,93.28462874,134.0393,106.6747,101.5037,87.6934,111.0033,95.498,95.0224,110.2015,145.3172,139.6315,93.2892,144.0452914,104.1296,92.8099,79.6509,95.7669,88.7583,74.6205,92.5884,112.8178,74.384,94.3961,77.2384,100.2740865,83.2877,111.4395,133.0108,102.5694,117.6178,113.6372,122.5408,134.2507,110.6736,92.9063,122.2955,82.01659096
630439,105.4264,98.0142,99.2503,86.4102,80.3984,91.0978,79.4478,98.8727,98.3214,99.0079,84.3908,85.8391,100.3157069,102.4683,98.2672,102.6721,111.4752,108.6439,108.0089,110.9594,109.37,112.6509,113.0448,115.8746,97.20421904,100.5166,100.9301,101.1638,100.9448,103.2677,101.461,102.7739,103.4521,103.3904,103.159,102.9644,99.87131475,100.3752,98.5188,102.8773,107.8553,107.8668,109.7488,109.7097,109.4525,109.5962,109.7755,109.3212,100.3282986,97.9507,100.8111,102.4554,101.7287,101.3912,101.0083,101.0148,105.1572,102.1894,106.9366,103.3268,100.5581321
630440,100.5573,100.0884,100.1339,94.0623,89.6477,93.9655,96.6708,100.5741,101.1827,101.1527,96.384,96.7407,100.792531,103.0807,101.755,101.6402,106.8274,109.2346,110.2728,111.694,111.8582,112.2268,111.2157,112.2385,104.7548747,101.6826,103.0681,98.6766,103.7666,102.6645,102.1744,99.7217,105.8799,99.6422,108.7078,105.4134,93.99848596,99.6845,100.0552,100.6497,100.3743,100.995,101.0272,107.581,104.7232,108.1397,110.6896,110.6095,98.96762936,100.4414,97.0526,97.5721,99.5955,99.0199,99.4751,103.818,101.339,100.9873,103.4308,100.4115,97.08828172
630505,99.2154,96.4838,96.6733,96.0126,95.4762,92.8583,94.6093,96.9351,98.0467,98.929,99.2318,100.8765,100.5870545,101.7523,102.7023,102.5773,104.0284,102.6853,103.5279,103.7809,106.9809,107.5532,106.052,109.1244,101.658016,101.2244,101.3977,102.1546,105.7421,106.62,106.5563,106.2484,104.8916,110.1234,111.5497,111.2382,98.90244538,101.1478,100.8269,92.883,99.4114,93.7797,99.6904,97.1344,94.9506,97.3729,98.4439,99.7466,100.3643232,100.2016,98.3709,98.6749,100.6342,98.8459,98.7678,95.2845,95.3013,95.3073,99.6635,99.1292,100.5075195
630507,99.7146,99.8385,99.8961,100.6237,99.991,103.287,103.216,98.4462,98.9076,97.99,98.4076,105.2071,97.99272102,103.4866,105.7019,104.8017,102.9664,102.7622,102.4868,103.2084,100.1093,99.1007,100.7436,100.1399,97.71549602,101.42,103.5305,103.8354,102.7575,105.7298,100.402,102.758,100.9189,100.6899,102.6428,104.3076,100.2740932,100.3188,99.4712,100.253,101.7225,102.2399,99.6844,102.0931,101.9404,102.0345,100.5414,100.7507,99.35682829,98.8861,100.1073,99.2095,100.8133,100.9307,102.7629,100.4907,101.4347,101.0128,100.5911,102.7995,96.41807596
630510,99.598,99.4772,100.3189,104.9529,102.4512,98.1695,98.4089,101.8674,101.1508,99.2453,95.6339,97.3089,102.9779393,102.1226,102.4871,101.2947,105.0239,105.5877,107.1782,108.6925,107.3647,112.6845,113.9133,115.3715,100.531067,101.5364,102.7769,102.2656,103.3962,105.0203,104.5997,107.1926,107.9784,108.9713,109.7369,112.6942,101.2552554,100.8874,100.9674,102.0665,102.6104,101.521,101.1839,102.242,99.246,101.678,105.6754,105.411,99.57205605,100.6213,99.0048,98.9206,98.6728,99.3981,99.3495,99.9008,100.1867,102.0977,102.3224,103.0027,100.069804
630518,101.149,100.1329,99.1937,96.17,94.4208,92.5049,99.0149,98.6207,99.6117,98.6664,94.9284,98.7613,98.96589049,100.8314,101.7068,100.3152,99.8401,101.0464,100.976,100.9606,102.5154,101.0547,101.6871,105.0679,99.98667528,103.6484,102.6413,102.8982,102.8045,104.8426,106.7743,105.3562,107.2729,108.1168,107.3543,107.4823,100.1075526,103.0708,104.4026,104.3698,104.8367,105.0019,103.686,103.5117,103.1068,103.1003,103.9599,102.4382,99.35580672,102.1733,102.4986,102.747,102.6259,103.6829,102.0544,102.7586,103.0477,103.3982,103.558,104.4166,100.3443897
630519,110.9881,99.1868,99.2757,104.7231,105.5798,106.1546,90.6893,88.8893,97.2287,100.7543,104.3734,104.8425,102.4770489,100.4808,101.0586,100.0152,98.0751,98.3547,102.3715,102.0307,99.2339,97.4551,100.0524,108.6903,103.0413018,101.3265,101.6189,99.7996,102.1655,101.1683,96.7289,98.8231,102.0932,101.6026,103.9029,104.4169,100.5761519,100.0075,100.5685,99.6283,104.5006,104.7055,104.725,101.8275,99.7933,99.1011,85.8326,92.57,99.05692989,101.5777,100.2558,100.1269,102.0529,103.1604,103.3672,99.8432,98.7791,103.111,101.1296,102.1758,98.04630842
630520,108.748,99.6671,104.9171,106.9397,106.7265,105.5777,106.696,105.4296,103.6241,104.4664,103.4205,106.3628,100.1616167,101.4723,107.2909,106.1782,106.5151,104.9036,105.3857,105.6507,105.0978,105.3217,106.4331,110.9634,100.7313222,102.3712,108.8845,107.7814,110.0437,108.6215,112.328,108.9135,114.4098,115.561,116.7245,117.0259,100.7917051,101.2567,104.094,103.1151,101.2227,99.6787,98.1624,96.1897,100.8188,100.4131,98.3207,99.4746,99.72123537,101.7685,99.6229,99.0504,98.2099,99.5521,97.3911,97.8102,96.3778,99.1039,98.04,98.7977,100.0944354
630524,102.8407,100,100.9331,100,96.8002,98.995,99.6532,99.6126,100.5053,100.5573,100.5573,106.4368,95.37885393,104.3556,102.6638,100.3294,102.2121,100.834,104.7256,102.8428,106.2369,110.1228,110.3751,119.6099,94.86856857,101.6658,101.6658,96.4812,97.1657,97.7295,97.9116,98.4754,99.1425,104.7544,106.6783,109.5958,95.10966661,106.5224,102.1735,99.6118,100.5173,100.8255,101.4424,102.261,99.2898,97.5686,97.6999,101.9349,96.26330138,102.8868,103.9204,100.8309,101.7987,102.2461,101.7987,102.2461,100.9526,103.1042,102.4693,107.7844,97.93430218
630525,100.3223,99.8106,101.5503,95.6675,104.2204,101.6773,104.3521,102.6747,102.8508,103.5695,104.9259,106.312,100.5963579,100.9927,100.5785,96.1814,100.7204,96.2353,95.3056,97.6121,101.9699,100.3474,103.1822,105.7893,100.4605381,103.7639,104.8245,104.1559,104.0807,106.1815,105.4776,106.1039,107.761,110.3627,112.2475,113.2705,105.9500046,101.5172,101.2216,99.475,98.8726,100.5359,100.8555,100.7569,101.7946,102.0169,102.2175,102.9661,100.2617366,99.8305,99.2345,98.6343,98.5776,97.8227,97.8274,98.9844,99.4715,99.2371,98.7573,100.0361,99.98550523
630526,100.3276,101.1279,100.0462,83.5234,95.9237,100.0682,96.0014,86.8562,89.0687,89.7927,88.8937,91.4227,100.6891068,99.9329,103.0662,103.2458,102.9143,104.1859,99.628,97.4963,100.2422,100.4558,101.5158,105.8368,95.69034589,101.6678,104.4879,105.054,105.878,107.7185,97.0025,95.1618,105.7245,106.7884,107.8635,108.142,97.8676185,97.2497,95.4944,96.1992,97.5582,97.2047,96.4061,93.9875,101.5513,101.1427,99.0351,100.1974,105.04055,107.5598,108.1126,108.2876,108.7,108.807,106.8425,104.5672,104.4335,107.3875,106.2347,107.0557,104.2008039
640124,102.6578,100,100,101.9417,101.9417,101.9417,101.9417,101.9417,101.9417,101.9417,101.9417,101.9417,100,100,100,100.9524,100.9524,100.9524,100.9524,100.9524,100.9524,100.9524,100.9524,100.9524,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,106.6038,106.6038,106.6038,106.6038,106.6038,106.6038,106.6038,106.6038,106.6038,100
640125,130.1197,100,100,100,100,100,99.1999,99.1999,99.1999,99.1999,99.1999,99.1999,100.2585688,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.6754,97.6754,97.6754,97.6754,97.6754,97.6754,100,100,100,100,100,100,100,100,100,91.5712,91.5712,91.5712,100,100,100,100,100,100,93.0954,93.0954,93.0954,93.0954,93.0954,93.0954,100.9816812
640128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640211,104.8258,100,100,100.5361,100.1351,100.4262,103.1293,103.1293,103.1293,103.1293,100.1829,103.1293,97.3992842,99.8033,100.0668,101.4506,101.4506,101.4506,101.4506,101.4506,101.4506,101.4506,101.4506,101.4506,100,100,100,106.1596,106.1596,106.1596,106.1596,106.1596,106.1596,106.1596,106.1596,106.1596,100,100,100,105.3475,105.3475,105.3475,105.3475,105.3475,105.3475,105.3475,105.3475,105.3475,100,100,100,108.2498,108.2498,108.2498,108.2498,108.2498,108.2498,108.2498,108.2498,108.2498,100
640212,101.6971,104.3375,101.3188,100.9007,100.9252,101.0154,101.084,100.7955,101.1785,101.1696,100.9768,101.1051,99.83512207,100.0616,100.372,100.8721,101.4351,101.8982,105.3429,108.1116,115.3797,113.832,114.942,109.4385,107.2797964,101.2728,101.1365,104.6511,102.6973,107.46,104.503,101.9089,104.9661,106.3194,103.0069,101.0558,99.90421134,102.6493,103.218,104.08,105.6639,104.1615,107.241,97.5898,109.0463,113.6216,104.6429,111.2902,100.429957,103.2406,105.309,107.2255,105.1552,103.1602,108.6119,110.2715,110.3084,106.3963,105.9846,103.0058,99.07412981
640217,101.9123,100,100,113.7503,113.2966,113.626,122.0012,114.9377,114.9377,119.6959,110.796,119.6959,83.91866388,99.8033,100.0668,114.785,114.785,114.785,120.9415,123.5097,123.5097,121.4297,121.4297,121.4297,94.68070826,100,100,117.2427,117.2427,117.2427,115.7765,124.0671,124.0671,114.4111,114.4111,114.4111,101.5216181,100,100,114.2847,114.2847,114.2847,111.3417,109.6598,109.6598,103.0456,103.0456,103.0456,100.3026815,100,100,107.3034,107.3034,107.3034,108.1953,108.6551,108.6551,104.1167,104.1167,104.1167,95.5847621
640219,103.414,99.9661,100.2622,98.1865,98.4934,99.35,100.105,101.7827,101.8965,102.0164,99.8409,102.4136,98.07994251,99.7695,100.3291,99.0797,99.0797,99.2109,100.6999,100.8205,100.8722,100.3945,100.0845,100.1717,100.4697934,100.6921,101.1375,101.5011,101.9018,102.5406,102.7561,103.1849,103.2223,103.7324,104.2021,104.6584,100.6968385,100.2206,100.7633,101.1726,102.6317,104.7503,105.8933,106.7061,106.9659,106.9012,107.3143,107.4608,100.4141045,100.0385,100.584,101.4097,102.5638,103.9229,104.7103,104.7946,105.1087,105.3293,105.6671,105.8911,99.81178777
