ITEM_ID,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00
310109,100.0,100.31,100.254,100.77,101.128,101.209,101.214,101.258,101.424,101.148,101.633,101.673,101.634,101.79,102.272,102.699,102.657,102.726,102.741,103.141,103.427,103.414,103.603,103.753,103.656,103.845,103.994,103.565,103.59,103.683,105.692,105.46,105.472,105.496,105.295,106.182,106.006,106.072,106.401,106.931,107.799,107.904,107.86,107.917,108.046,109.383,110.015,110.353,110.487,110.77,112.385,113.911,114.045,114.16,113.613,113.863,114.098,114.664,116.085,116.963,115.463,119.276,120.477
310110,100.0,100.241,100.464,101.18,101.371,101.47,101.611,101.593,101.861,101.864,102.103,102.26,102.186,102.251,102.413,102.853,102.916,103.121,103.308,103.344,103.553,103.66,103.829,103.876,103.859,104.182,103.618,103.19,103.215,103.307,104.755,104.408,104.692,104.493,104.295,102.925,102.755,102.818,103.137,103.651,104.766,105.032,105.178,105.199,105.424,106.618,106.961,107.462,107.616,107.951,109.146,110.825,111.318,111.258,111.505,112.633,112.978,113.447,115.118,116.012,116.087,118.214,119.308
310111,100.0,100.139,100.162,100.671,100.916,100.902,101.034,101.189,101.321,101.458,101.747,101.963,101.948,102.016,102.711,103.014,102.913,103.044,103.124,103.06,103.443,103.713,103.848,103.961,103.956,103.521,104.394,103.964,103.989,104.081,105.655,106.256,106.457,106.253,106.05,106.661,106.486,106.552,106.882,107.414,109.306,108.993,108.699,109.01,109.292,110.624,109.616,110.657,110.323,110.577,112.373,114.318,114.483,114.841,114.735,115.956,116.209,116.71,118.299,119.115,118.844,121.636,122.546
310114,100.0,100.189,100.186,100.749,100.854,100.944,100.906,100.788,101.051,100.714,100.967,101.182,100.885,101.224,101.889,102.251,102.365,102.488,102.639,102.742,102.915,102.962,103.204,103.434,103.204,103.627,103.769,103.341,103.366,103.458,105.563,105.779,105.531,105.637,105.436,105.302,105.129,105.194,105.52,106.046,107.013,106.421,106.245,106.503,106.405,108.255,108.502,108.823,107.77,107.976,109.322,111.07,110.948,111.133,111.545,111.951,112.342,112.428,113.581,114.409,111.718,115.822,117.254
310301,100.0,100.124,100.413,101.088,101.298,101.532,101.549,101.978,102.07,102.272,102.527,103.027,102.918,103.17,104.026,104.363,104.572,104.749,104.927,105.179,105.48,105.876,106.324,106.303,106.409,106.509,107.097,106.656,106.681,106.777,109.416,108.983,106.42,106.321,106.117,105.782,105.608,105.673,106.001,106.529,105.775,106.588,109.299,110.435,110.65,112.258,93.753,93.323,92.019,92.643,100.837,102.386,102.734,103.239,103.662,103.832,98.38,98.636,106.313,107.589,100.469,108.261,109.32
310302,100.0,100.291,100.557,100.865,101.076,101.432,101.565,101.769,102.221,101.904,102.151,102.749,102.338,102.6,102.984,103.77,103.884,103.928,104.071,104.451,104.789,105.519,105.725,105.346,105.597,105.985,106.446,106.007,106.033,106.128,108.369,108.246,104.932,104.803,104.604,102.428,102.26,102.323,102.64,103.151,104.047,104.427,107.842,108.728,109.338,110.761,111.63,112.328,112.887,113.505,114.627,116.915,117.28,117.677,118.13,119.315,119.509,120.446,121.645,122.698,122.499,124.968,125.971
310306,100.0,100.117,100.66,101.389,102.023,101.64,101.908,102.331,102.468,101.936,102.313,101.944,102.086,102.289,102.718,102.776,102.879,103.159,103.234,103.619,103.692,103.816,103.928,103.936,104.167,104.288,104.496,104.064,104.09,104.183,105.972,92.501,105.22,106.133,105.931,106.434,106.258,106.324,106.653,107.185,108.586,109.338,109.763,109.526,109.791,107.451,107.587,108.596,108.551,108.683,109.112,109.823,109.852,110.166,109.856,110.037,110.297,110.688,111.08,111.431,111.457,113.771,114.086
310307,100.0,100.105,100.326,100.979,101.274,101.394,101.482,101.557,101.82,100.016,100.444,100.69,100.63,100.91,101.271,101.761,101.894,102.055,102.208,102.472,102.653,102.988,103.104,103.213,103.329,103.673,104.056,103.626,103.652,103.744,105.845,105.284,100.793,99.956,99.766,96.041,95.883,95.942,96.24,96.719,97.806,97.921,103.101,104.293,105.224,107.128,106.632,107.853,108.56,108.997,110.551,112.949,113.368,113.665,113.991,115.543,115.853,116.578,118.066,119.183,119.056,121.176,122.477
310310,100.0,100.495,100.72,101.237,102.11,102.435,102.572,102.434,102.585,102.612,102.953,103.14,102.712,103.75,104.414,104.65,105.222,105.724,105.63,105.808,105.76,106.407,106.634,106.674,106.725,107.008,107.027,106.586,106.612,106.707,108.961,108.645,108.811,109.363,109.154,109.946,109.764,109.833,110.173,110.722,112.841,112.146,112.469,112.76,113.405,114.273,103.386,103.225,101.776,101.454,105.032,106.556,106.874,107.671,108.469,110.139,110.219,111.052,112.983,113.371,113.173,115.244,115.566
310315,100.0,100.205,100.796,101.269,102.132,102.231,102.486,102.512,102.611,102.793,102.786,103.692,104.072,104.165,104.28,104.566,104.896,105.076,105.309,105.606,105.473,105.613,105.742,105.99,105.991,105.989,106.487,106.048,106.074,106.168,107.411,106.939,108.095,108.134,107.929,115.352,115.161,115.233,115.59,116.166,118.418,118.79,119.095,119.216,119.627,119.831,119.918,120.463,120.431,120.51,121.018,122.456,123.124,123.885,124.21,124.762,126.359,126.902,127.014,128.203,128.796,129.455,129.936
310316,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.363,100.832,100.416,100.441,100.53,102.187,102.289,98.639,98.787,98.599,94.417,94.261,94.319,94.612,95.083,96.352,96.927,100.213,100.924,101.63,103.411,96.475,96.369,95.538,95.885,105.277,107.131,107.104,107.786,108.09,109.44,109.668,110.567,111.861,113.17,106.331,114.9,115.738
220301,100.0,100.132,100.296,100.935,101.15,101.482,101.584,101.919,102.412,103.028,103.865,104.134,104.571,105.208,105.435,106.256,106.679,107.069,107.433,107.796,108.405,108.55,109.023,109.45,109.963,110.225,110.289,109.572,108.804,111.415,113.111,112.78,113.222,113.63,114.119,114.506,114.639,115.011,115.098,115.403,115.601,116.216,116.278,116.785,117.469,118.969,120.195,121.762,122.614,123.651,125.202,130.756,134.634,136.597,138.441,139.617,140.78,142.933,143.48,145.283,146.053,147.615,148.924
220303,100.0,100.864,100.828,101.354,100.974,101.158,98.708,100.552,100.732,100.841,100.716,101.128,101.055,101.361,100.874,101.527,101.785,102.322,102.313,102.42,102.138,101.935,103.981,104.119,104.896,106.205,106.741,108.487,108.403,108.298,107.96,107.121,107.242,107.782,109.443,108.538,108.592,108.631,109.348,109.618,109.687,108.895,108.598,108.09,108.157,108.959,110.257,111.067,113.249,113.71,114.615,115.727,116.263,118.882,119.744,120.309,120.644,122.748,123.244,123.682,124.74,125.871,127.128
220305,100.0,100.018,100.565,100.889,101.144,101.546,101.774,101.992,102.214,102.628,102.988,103.307,103.391,103.771,104.251,104.058,104.349,104.629,105.271,105.539,105.554,105.663,105.554,106.18,106.815,107.401,107.777,107.332,105.266,106.992,107.708,104.598,105.147,105.584,105.234,106.878,106.518,106.915,106.474,107.465,107.05,107.729,107.554,107.658,108.211,109.913,110.634,110.912,112.947,112.928,113.181,115.682,116.863,118.366,119.161,119.942,120.451,121.664,123.006,123.531,123.782,124.231,124.854
220316,100.0,99.944,100.352,100.032,100.632,100.283,101.239,101.734,102.055,102.067,102.383,102.819,103.441,102.664,102.698,102.871,103.287,103.136,103.386,103.281,103.653,103.537,104.343,104.709,104.44,104.891,104.911,112.568,112.482,112.06,113.181,106.811,106.897,107.372,109.383,109.689,110.73,110.808,111.114,111.139,111.407,110.344,110.507,110.407,110.789,111.132,111.0,111.39,110.919,110.687,110.397,112.173,113.767,114.684,116.64,116.872,117.106,119.747,120.647,121.324,122.111,122.73,124.903
220318,100.0,100.157,100.068,100.132,99.88,100.072,100.22,101.074,101.637,101.514,101.935,102.216,102.461,102.778,102.895,103.025,103.117,103.128,103.387,104.037,104.088,104.46,104.903,105.339,105.641,105.965,105.92,109.494,108.767,108.501,108.741,105.975,107.494,108.094,108.448,108.94,109.805,109.954,109.785,110.126,109.037,109.633,110.065,110.5,110.993,111.461,112.653,112.802,113.088,113.405,113.704,114.828,116.618,118.276,118.505,119.223,120.707,121.094,121.657,123.383,123.872,124.198,124.745
220319,100.0,100.151,100.291,100.674,100.874,100.958,101.58,101.8,101.631,101.673,102.108,102.364,102.612,102.663,102.909,103.156,103.626,103.832,103.954,104.074,104.431,104.87,105.131,105.289,105.882,106.457,106.497,108.186,106.663,108.057,108.165,107.703,108.112,107.788,109.987,110.062,110.143,109.983,110.209,109.949,109.203,109.957,110.505,110.921,111.449,112.236,112.507,113.413,114.627,115.087,115.71,117.28,118.344,119.227,120.645,121.945,122.228,123.223,124.682,125.792,126.17,126.422,127.082
220320,100.0,100.849,101.289,103.475,104.166,104.256,104.762,105.157,105.465,105.318,105.549,106.019,106.315,107.543,107.92,107.76,108.552,108.73,108.298,107.998,108.203,108.791,110.06,108.895,110.81,112.849,113.055,113.715,113.244,116.203,115.39,112.549,112.222,113.246,113.478,113.748,113.735,114.665,114.663,112.937,112.301,112.782,112.257,112.687,113.004,113.3,113.461,115.509,116.184,119.146,118.605,119.646,120.751,121.71,122.349,122.503,124.028,126.811,128.781,128.228,128.677,129.307,130.007
220321,100.0,100.399,100.483,100.901,101.222,101.42,101.759,101.74,102.208,102.55,103.481,103.858,104.199,104.565,104.803,105.151,105.494,105.574,105.871,106.075,106.45,106.685,107.62,107.985,108.296,108.642,108.975,108.526,105.693,109.606,109.91,104.112,104.94,105.731,104.878,106.596,106.423,107.337,106.676,108.919,109.568,110.148,109.799,109.379,109.76,111.297,113.02,113.748,114.33,114.528,115.92,117.785,119.08,121.64,122.11,122.236,123.344,123.842,125.142,126.222,126.739,127.406,128.265
220323,100.0,100.421,100.688,101.109,101.662,102.112,102.897,103.186,103.608,103.683,104.021,104.493,105.16,105.689,105.813,106.069,106.488,107.027,107.524,107.895,108.299,108.479,109.048,109.199,109.262,109.746,110.073,112.259,111.865,111.918,112.461,112.432,113.695,114.34,114.85,115.245,116.274,116.868,117.124,117.349,116.089,117.093,117.296,117.528,118.133,119.404,119.7,120.7,121.462,122.436,123.504,126.764,128.629,130.799,131.82,133.344,133.642,135.316,136.246,136.873,137.729,139.725,140.283
220326,100.0,100.415,100.931,101.046,101.266,101.871,102.312,102.948,103.5,104.224,104.184,105.014,105.451,105.691,105.974,106.739,107.595,108.033,108.317,108.849,109.26,109.325,110.602,110.803,110.905,110.5,110.767,112.387,114.244,115.453,116.046,112.246,112.262,112.712,114.56,115.381,115.048,115.672,115.863,115.538,115.365,115.83,115.666,116.91,117.252,118.026,118.486,118.899,119.603,119.891,121.138,123.775,127.788,129.489,130.965,132.169,132.361,134.936,136.148,138.081,138.39,139.891,141.445
220327,100.0,100.132,100.455,100.798,100.67,100.81,100.509,102.845,103.458,103.724,103.865,103.728,103.782,104.464,104.653,104.659,104.707,105.062,105.391,107.494,107.623,107.731,108.211,108.047,107.856,107.652,108.126,108.126,106.661,108.893,110.747,109.734,110.1,109.675,108.977,108.901,109.647,109.853,109.238,109.522,110.009,110.273,111.367,111.35,111.57,111.482,112.017,112.33,115.21,115.426,116.134,116.761,117.527,120.602,120.785,122.19,122.653,126.161,127.529,127.605,131.632,132.367,132.947
220328,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.242,100.459,105.06,106.06,104.937,103.294,98.024,101.717,102.138,102.638,102.667,102.639,103.576,103.576,103.652,103.667,104.244,104.428,105.086,105.514,106.384,106.755,107.644,108.808,109.63,110.179,113.662,115.619,116.324,117.526,120.585,122.523,123.512,124.123,126.21,126.716,127.426,129.123
220107,100.0,100.199,100.155,100.774,101.076,101.213,101.383,101.546,101.904,102.334,102.907,102.868,103.223,103.29,103.513,104.334,104.591,104.88,104.996,105.524,105.624,106.151,106.351,106.278,106.616,106.864,107.317,109.935,109.826,107.118,107.094,89.499,105.821,107.313,107.109,108.135,107.957,108.024,108.359,108.899,108.51,108.778,107.245,107.402,107.41,110.259,110.354,110.768,110.199,110.613,111.795,115.318,115.973,116.836,117.68,119.781,119.467,120.817,122.17,122.467,122.347,125.523,126.088
220116,100.0,99.99,100.223,101.723,102.421,102.591,102.291,102.304,102.416,102.82,103.217,103.525,103.192,103.679,104.077,104.3,104.267,104.61,104.666,104.835,105.158,105.352,105.538,105.528,105.311,106.261,106.495,106.056,106.082,106.177,107.203,90.09,101.535,102.857,102.661,105.025,104.851,104.916,105.241,105.766,104.978,105.509,105.71,105.653,105.734,107.359,107.385,108.298,108.435,108.622,109.361,111.776,112.392,112.715,112.993,113.446,113.42,113.806,114.843,115.764,106.287,115.615,116.841
220117,100.0,100.206,100.355,101.152,101.326,101.597,101.595,101.834,102.058,102.129,102.359,102.442,102.591,102.592,102.97,103.387,103.248,103.507,103.828,103.928,104.386,104.092,104.366,104.443,104.428,105.058,105.285,104.85,104.875,104.969,105.226,85.992,97.622,99.143,98.954,99.065,98.901,98.962,99.269,99.763,100.108,99.495,99.899,99.931,100.226,101.925,102.263,102.873,103.61,103.786,103.941,105.808,106.363,106.372,106.601,108.399,108.331,108.632,111.343,111.649,111.934,114.217,115.49
220120,100.0,100.189,99.914,100.241,100.586,100.499,100.635,100.644,100.665,101.624,102.26,102.376,102.206,102.012,101.988,102.622,102.253,102.153,101.976,102.161,102.393,103.36,104.86,105.112,105.039,104.832,105.004,104.571,104.597,104.69,106.232,87.443,100.861,102.246,102.051,106.011,105.835,105.901,106.229,106.758,106.567,113.836,114.239,114.248,113.96,116.215,116.822,117.278,118.671,118.048,118.608,122.092,124.904,125.689,126.429,128.884,128.554,131.222,130.627,130.851,131.383,131.583,131.436
220121,100.0,100.129,100.339,100.525,101.086,101.022,101.232,101.316,101.758,101.963,102.226,102.32,102.452,102.608,102.81,103.086,103.478,103.382,103.547,103.654,103.795,104.157,105.532,105.841,105.908,106.727,106.251,105.812,105.839,105.933,106.391,89.771,104.469,105.001,104.801,105.407,105.233,105.298,105.625,106.151,106.674,109.799,109.614,109.471,110.248,110.935,112.294,112.467,111.592,112.751,113.367,115.258,115.722,116.848,116.641,117.757,118.248,119.399,120.07,121.795,123.099,124.056,124.604
220122,100.0,100.19,100.496,100.504,100.764,100.847,101.58,101.664,101.803,101.962,102.123,101.948,101.872,102.35,102.485,102.666,103.05,103.032,103.465,103.661,104.145,104.412,104.415,104.371,104.251,104.961,104.71,107.264,107.158,104.516,103.983,89.355,102.428,102.556,102.361,103.68,103.509,103.574,103.895,104.412,108.077,108.476,107.879,107.587,107.849,109.372,110.557,111.35,111.15,111.053,111.563,114.46,114.983,115.545,116.979,117.339,117.664,118.152,118.993,120.645,120.578,121.788,122.411
220124,100.0,100.038,100.467,100.205,100.43,100.305,100.654,100.751,100.25,101.407,101.89,101.614,102.011,102.112,102.266,102.652,102.903,102.921,103.485,103.47,104.265,104.273,104.844,104.362,104.485,105.086,105.02,104.586,106.829,104.195,105.73,91.83,102.346,103.158,102.961,104.245,104.073,104.138,104.46,104.981,107.926,108.211,108.386,108.301,108.99,110.182,111.295,111.815,112.617,112.866,114.648,116.702,117.075,118.453,118.753,121.583,122.776,124.59,125.763,126.264,127.823,128.585,129.259
220125,100.0,100.158,100.37,100.858,101.302,101.319,101.486,101.508,101.807,101.799,101.971,102.149,102.065,102.165,102.676,103.092,103.203,103.398,103.426,103.561,103.999,104.036,104.212,104.289,104.342,104.631,104.79,104.357,104.383,104.476,105.034,88.508,99.677,101.531,101.338,102.48,102.311,102.374,102.691,103.203,103.395,103.318,103.299,103.539,103.611,105.259,105.7,106.41,106.667,106.889,107.168,108.223,108.527,108.604,108.789,109.929,110.03,110.48,112.142,112.922,113.068,115.527,116.797
220128,100.0,100.198,99.985,100.348,100.482,100.654,100.757,100.862,100.873,100.897,101.176,101.366,101.312,101.636,101.777,102.101,102.181,102.609,102.903,103.054,103.083,103.195,103.402,103.613,103.654,104.305,103.849,106.381,106.277,103.656,105.074,90.313,102.655,102.817,102.62,104.986,104.813,104.878,105.203,105.727,109.593,109.305,109.317,109.982,109.285,110.8,111.389,112.402,112.449,113.279,113.672,116.404,117.978,118.224,119.269,119.989,120.869,121.682,122.83,124.173,125.338,125.923,127.017
220208,100.0,99.452,99.578,100.047,100.333,101.141,100.523,100.095,100.993,102.686,102.863,103.283,103.03,103.065,103.422,105.039,105.574,105.729,105.857,105.076,105.317,105.137,105.241,105.689,105.974,106.009,106.179,108.769,108.662,109.078,109.545,94.721,106.414,104.727,94.115,102.976,102.976,103.301,103.394,103.56,103.957,104.638,101.988,101.959,103.688,111.169,110.98,108.635,108.468,108.459,109.618,112.217,114.049,113.75,113.314,113.597,114.868,116.28,114.036,112.915,113.9,114.212,117.067
220214,100.0,99.681,100.417,100.464,101.751,102.289,102.24,101.319,102.153,102.742,101.741,100.979,101.175,100.69,100.991,101.447,101.362,102.057,101.479,101.891,101.901,102.834,103.651,103.658,103.922,104.322,104.155,106.695,106.59,106.998,107.456,95.522,102.59,102.238,92.747,99.882,99.882,100.198,100.288,100.45,100.834,103.736,104.653,105.689,106.185,108.78,108.682,108.974,110.863,110.48,113.053,124.455,121.098,119.065,117.42,120.118,128.734,124.718,124.859,135.466,133.668,133.514,130.598
220310,100.0,100.162,100.42,101.018,101.152,101.445,100.933,100.81,100.846,101.325,101.511,101.837,101.851,101.889,102.02,102.156,102.212,102.327,102.714,103.54,104.025,104.263,104.151,104.331,104.331,104.333,104.408,103.977,104.003,104.096,105.113,91.036,104.533,105.501,105.299,105.145,104.972,105.037,105.362,105.887,106.972,107.672,107.71,107.874,107.963,108.127,108.327,108.428,108.995,109.199,109.631,110.532,110.933,111.317,111.36,111.347,111.524,112.955,114.719,115.998,116.389,117.058,118.112
220209,100.0,100.0,100.0,100.0,100.929,100.929,100.929,100.929,99.093,99.093,99.093,99.093,99.464,99.464,99.464,99.464,100.353,100.353,100.353,100.353,101.493,101.484,101.484,101.484,101.794,101.794,101.794,99.998,100.489,100.873,102.028,102.028,102.644,102.644,102.644,102.644,102.249,102.048,102.318,102.316,102.835,102.835,102.835,102.835,103.673,103.673,103.673,103.673,104.313,104.313,104.313,104.313,104.862,104.862,104.862,104.862,106.063,106.063,106.063,106.063,107.311,107.311,107.311
220210,100.0,100.0,100.0,100.0,100.773,100.773,100.773,100.773,102.496,102.496,102.496,102.496,102.801,102.801,102.801,102.801,103.99,103.99,103.995,103.995,104.496,104.497,104.494,104.494,105.184,105.184,105.184,103.352,104.131,104.53,106.455,106.455,105.223,105.223,105.222,105.222,105.654,105.446,105.725,105.723,105.995,105.999,105.999,105.999,106.863,106.86,106.86,106.86,106.798,106.798,106.798,106.798,108.408,108.406,108.406,108.406,110.154,110.154,110.154,110.154,111.547,111.547,111.547
520219,100.0,99.371,103.639,94.726,99.815,100.019,98.087,100.963,96.366,95.786,97.873,98.217,96.443,92.829,97.104,97.661,93.43,90.757,93.784,95.664,98.211,93.419,97.933,96.799,96.015,98.83,101.244,95.387,94.673,100.411,97.436,95.756,96.051,94.172,94.388,95.575,96.564,97.047,96.548,97.199,95.903,96.856,96.842,96.908,96.942,97.384,96.037,96.74,100.817,96.572,100.283,99.364,105.415,101.269,104.336,105.135,106.999,110.115,108.691,113.046,111.021,113.937,116.078
520249,100.0,102.498,102.75,98.683,102.766,101.178,97.624,102.063,100.999,100.954,103.428,102.694,99.548,106.422,103.382,105.925,105.725,108.986,105.181,102.718,109.545,104.985,104.061,107.355,105.577,106.122,107.236,111.296,114.395,111.84,107.818,108.076,103.127,102.903,102.226,102.126,102.619,103.439,104.049,101.861,104.667,107.407,111.517,110.957,107.238,114.471,106.264,110.802,110.117,116.689,109.931,114.276,113.214,112.098,117.151,113.768,118.373,116.145,118.816,120.828,124.123,127.239,127.924
520138,100.0,100.24,100.282,100.475,100.522,100.604,100.631,100.993,101.498,101.518,100.805,100.968,102.007,101.872,102.249,102.491,102.699,102.934,103.015,102.016,102.256,102.713,102.657,102.802,102.353,102.248,102.407,101.831,102.965,103.348,103.848,102.567,102.709,103.042,102.979,103.88,103.171,102.719,102.981,102.948,103.678,103.355,102.948,103.106,102.732,102.307,102.684,103.058,102.379,102.597,102.454,102.577,102.837,102.378,102.481,104.044,103.799,104.294,104.321,105.254,105.563,105.537,107.007
520139,100.0,99.897,99.878,100.145,100.226,100.293,100.293,100.429,100.584,100.434,100.504,100.49,100.508,100.601,100.601,100.601,100.589,100.75,100.756,100.824,100.727,100.842,100.808,100.933,100.909,101.146,101.325,96.113,86.325,96.405,96.802,99.978,100.48,100.475,99.318,98.56,98.612,97.602,97.138,98.003,99.122,99.945,100.176,100.669,100.39,100.23,100.629,100.43,100.468,100.763,100.638,100.789,100.62,100.368,101.04,101.347,101.539,101.879,102.001,102.273,102.634,102.606,103.523
520202,100.0,99.683,99.788,100.351,100.904,100.029,99.341,100.123,101.077,100.796,102.137,101.804,102.847,103.642,103.022,103.868,104.896,104.705,104.982,103.95,104.043,103.559,103.593,102.065,104.207,104.622,104.512,104.331,101.905,104.637,105.329,104.933,105.084,104.721,104.482,103.207,104.805,104.901,104.887,104.466,105.291,104.948,104.904,103.854,104.759,106.702,106.968,107.611,106.932,107.345,107.055,108.349,109.071,106.198,108.194,107.323,108.395,108.304,113.344,110.228,114.237,115.543,116.25
520222,100.0,101.497,101.702,103.196,101.555,101.819,101.771,102.361,101.88,102.169,102.095,102.363,100.525,102.148,102.378,102.735,103.065,103.814,104.288,104.632,103.932,103.768,105.58,105.622,106.209,106.035,105.417,107.517,106.982,110.672,106.863,105.522,105.577,105.656,102.076,105.275,103.521,103.723,103.414,103.387,103.612,104.86,104.54,105.172,104.006,103.754,104.234,103.92,102.368,105.117,104.04,105.952,103.67,105.608,105.497,105.01,106.948,104.391,101.976,105.589,110.891,109.456,111.683
520227,100.0,97.554,97.883,100.472,99.816,100.171,100.845,101.939,101.873,102.164,101.976,100.963,101.661,101.19,101.81,101.436,101.482,104.558,104.176,104.251,106.193,105.022,106.744,107.185,107.557,107.881,109.477,112.838,106.955,111.476,113.036,113.739,110.817,111.406,109.088,106.08,104.981,104.098,104.778,105.192,105.944,108.177,105.857,108.574,106.021,105.028,102.752,103.234,106.108,101.828,101.958,103.286,101.952,104.377,100.897,106.219,105.906,112.975,112.79,113.632,114.065,115.302,115.658
520228,100.0,99.395,97.867,97.913,98.833,98.341,98.265,97.965,99.201,98.262,99.62,100.037,100.18,100.18,99.826,98.155,98.546,98.587,97.814,97.528,99.357,99.838,98.243,102.623,102.486,102.587,102.518,100.095,100.258,98.274,98.352,97.359,95.372,98.933,99.348,100.706,100.999,101.788,100.322,99.932,99.392,98.15,100.502,100.243,101.445,101.773,102.617,103.083,103.98,103.779,102.119,100.123,101.688,101.832,100.249,102.446,106.965,110.906,111.945,113.06,113.66,113.995,114.172
520230,100.0,98.725,100.128,98.942,98.786,99.573,100.887,100.06,99.765,99.572,100.348,100.561,101.941,100.937,101.554,101.156,101.823,101.029,101.544,100.943,102.898,101.882,101.933,103.343,103.675,102.166,103.006,102.495,98.165,103.476,96.532,95.136,95.3,95.345,93.798,93.666,95.03,93.458,94.075,93.379,91.304,92.429,92.889,88.012,93.467,92.219,93.74,93.385,93.638,93.013,93.456,91.914,92.22,93.597,94.334,96.101,96.266,97.92,96.736,97.166,99.716,99.453,98.872
520235,100.0,97.258,92.065,87.855,85.328,85.878,86.281,82.589,81.714,91.702,96.872,99.183,99.407,90.336,89.581,87.235,84.292,83.857,84.281,84.177,85.502,94.34,97.656,99.194,98.243,99.698,91.755,88.091,89.009,88.053,86.165,88.394,88.366,92.689,94.561,94.987,94.945,95.264,92.843,90.907,89.828,88.686,88.131,88.285,88.845,89.047,92.292,93.647,88.284,89.133,89.626,89.434,82.101,81.784,79.866,86.36,87.817,92.348,93.827,95.422,94.539,96.683,96.361
520242,100.0,100.257,100.017,100.418,100.323,100.126,100.864,100.216,101.093,100.177,100.493,100.449,100.308,100.718,102.063,102.663,102.29,102.616,102.212,102.924,101.832,100.933,101.924,101.966,102.095,103.893,107.423,108.413,107.327,108.49,108.794,108.194,106.433,105.48,109.283,106.139,106.062,104.332,107.143,108.541,110.787,111.123,111.113,111.457,111.101,109.01,108.636,108.841,107.817,107.923,108.771,111.14,109.92,110.259,111.081,114.217,117.347,116.93,117.347,121.299,129.718,129.585,135.248
520251,100.0,103.954,105.755,107.781,107.954,108.333,108.517,108.781,108.35,105.75,101.654,100.665,102.015,103.515,108.92,110.672,110.893,111.401,110.528,112.46,112.569,108.327,108.807,105.138,102.471,107.721,113.207,111.536,111.989,117.778,116.567,113.749,112.464,110.681,111.109,101.984,103.942,104.643,108.041,110.939,110.025,111.791,111.689,111.83,108.799,108.72,106.403,106.106,108.388,108.344,111.495,113.024,114.32,115.61,115.878,118.662,118.487,114.202,116.415,116.302,118.647,125.906,121.262
520209,100.0,98.463,97.511,98.482,96.696,96.565,99.219,98.48,98.202,99.819,97.161,97.24,99.664,98.969,97.08,97.825,96.517,97.711,96.192,96.254,96.767,96.7,97.771,95.729,96.956,95.991,100.313,95.431,95.192,91.914,85.36,86.339,85.951,74.83,89.059,96.319,96.328,97.925,94.673,94.406,98.514,92.751,96.058,96.102,93.694,95.15,93.268,96.468,97.66,101.273,100.928,101.153,100.946,106.745,102.37,102.108,103.925,104.097,103.312,103.484,104.809,111.811,115.779
520213,100.0,100.725,101.152,100.666,100.879,100.542,100.994,100.332,101.734,102.849,102.579,103.288,103.122,103.516,104.184,104.057,103.696,105.292,102.36,105.449,104.478,106.029,106.454,116.242,107.372,106.708,108.033,107.859,108.597,108.109,108.313,108.451,109.806,109.649,109.469,108.595,106.097,105.365,104.724,105.593,104.279,104.264,102.32,103.993,103.351,102.903,102.823,102.75,102.557,103.106,105.204,107.388,108.176,110.268,111.922,117.046,119.085,118.626,122.441,123.653,125.035,123.989,125.009
520216,100.0,107.197,103.306,103.755,104.664,106.633,103.521,103.995,106.794,106.373,108.063,105.789,110.118,105.676,104.197,103.654,104.824,104.634,103.138,105.882,108.478,103.964,105.246,96.094,103.523,107.983,105.076,107.422,105.74,104.541,105.864,101.085,92.58,92.425,92.232,96.452,95.387,96.848,92.233,92.63,92.087,96.635,91.612,96.463,90.407,92.624,95.413,94.717,97.049,96.703,99.518,97.482,98.957,100.682,102.329,102.347,102.313,103.286,100.208,104.561,102.88,103.168,102.855
